Time,Temperature
2023-04-19 00:31:05.353,37.19790267944336
2023-04-19 00:31:16.353,37.196533203125
2023-04-19 00:31:35.351,37.19517135620117
2023-04-19 00:31:38.352,37.19379425048828
2023-04-19 00:31:40.353,37.19242477416992
2023-04-19 00:31:44.352,37.1910514831543
2023-04-19 00:31:51.352,37.18968200683594
2023-04-19 00:31:59.352,37.1910514831543
2023-04-19 00:32:05.351,37.19242477416992
2023-04-19 00:32:08.351,37.19379425048828
2023-04-19 00:32:10.352,37.19516372680664
2023-04-19 00:32:16.353,37.19791030883789
2023-04-19 00:32:21.352,37.19927978515625
2023-04-19 00:32:23.352,37.20064926147461
2023-04-19 00:32:27.351,37.2020263671875
2023-04-19 00:32:49.353,37.20339584350586
2023-04-19 00:33:05.353,37.20476913452149
2023-04-19 00:33:07.351,37.20613861083984
2023-04-19 00:33:11.352,37.20751190185547
2023-04-19 00:33:13.352,37.20888137817383
2023-04-19 00:33:18.353,37.21025466918945
2023-04-19 00:33:21.353,37.21162414550781
2023-04-19 00:33:56.351,37.21025466918945
2023-04-19 00:35:26.351,37.21162414550781
2023-04-19 00:37:15.353,37.21025466918945
2023-04-19 00:38:43.352,37.21162414550781
2023-04-19 00:41:54.353,37.21299743652344
2023-04-19 00:42:05.352,37.2143669128418
2023-04-19 00:42:35.352,37.21574020385742
2023-04-19 00:42:37.351,37.21710968017578
2023-04-19 00:42:48.352,37.218482971191406
2023-04-19 00:42:51.353,37.219852447509766
2023-04-19 00:42:59.351,37.22121810913086
2023-04-19 00:43:02.353,37.22259521484375
2023-04-19 00:43:08.351,37.22533416748047
2023-04-19 00:43:12.351,37.22670364379883
2023-04-19 00:43:15.352,37.22807693481445
2023-04-19 00:43:19.352,37.22944641113281
2023-04-19 00:43:21.351,37.23081970214844
2023-04-19 00:43:26.352,37.2321891784668
2023-04-19 00:43:29.351,37.23356246948242
2023-04-19 00:43:32.352,37.23493194580078
2023-04-19 00:43:41.352,37.2376708984375
2023-04-19 00:43:45.353,37.23904037475586
2023-04-19 00:43:48.351,37.24041366577149
2023-04-19 00:43:51.352,37.24178314208984
2023-04-19 00:43:54.352,37.24315643310547
2023-04-19 00:44:13.352,37.24452590942383
2023-04-19 00:44:15.351,37.24589920043945
2023-04-19 00:44:28.352,37.244529724121094
2023-04-19 00:44:35.352,37.24178695678711
2023-04-19 00:44:48.352,37.24041748046875
2023-04-19 00:44:50.352,37.23904800415039
2023-04-19 00:44:56.351,37.23767852783203
2023-04-19 00:44:59.351,37.23630905151367
2023-04-19 00:45:07.352,37.23356246948242
2023-04-19 00:45:14.352,37.23081970214844
2023-04-19 00:45:18.352,37.22944641113281
2023-04-19 00:45:29.352,37.2321891784668
2023-04-19 00:45:34.353,37.23356246948242
2023-04-19 00:45:53.351,37.23493194580078
2023-04-19 00:45:55.353,37.23630142211914
2023-04-19 00:46:02.351,37.23904037475586
2023-04-19 00:46:17.351,37.24041366577149
2023-04-19 00:46:22.351,37.24178314208984
2023-04-19 00:46:26.351,37.24315643310547
2023-04-19 00:46:30.353,37.244529724121094
2023-04-19 00:46:36.352,37.24590301513672
2023-04-19 00:46:39.352,37.24727249145508
2023-04-19 00:46:41.352,37.24590301513672
2023-04-19 00:46:44.353,37.24727249145508
2023-04-19 00:46:47.352,37.24864196777344
2023-04-19 00:46:50.352,37.24726867675781
2023-04-19 00:47:31.352,37.2486457824707
2023-04-19 00:47:33.352,37.25001525878906
2023-04-19 00:47:38.352,37.25276184082031
2023-04-19 00:47:42.352,37.2541389465332
2023-04-19 00:47:44.351,37.25550842285156
2023-04-19 00:48:01.351,37.25688552856445
2023-04-19 00:48:12.353,37.25825881958008
2023-04-19 00:48:15.352,37.2596321105957
2023-04-19 00:48:20.353,37.26100540161133
2023-04-19 00:48:59.353,37.25962829589844
2023-04-19 00:49:03.351,37.25825119018555
2023-04-19 00:49:10.352,37.256874084472656
2023-04-19 00:49:12.352,37.25550079345703
2023-04-19 00:49:14.352,37.25413131713867
2023-04-19 00:49:32.353,37.25275421142578
2023-04-19 00:50:05.351,37.25413131713867
2023-04-19 00:50:10.352,37.25550079345703
2023-04-19 00:50:12.351,37.25687789916992
2023-04-19 00:50:16.351,37.25825119018555
2023-04-19 00:50:18.353,37.25962448120117
2023-04-19 00:50:21.352,37.2609977722168
2023-04-19 00:50:23.352,37.26237487792969
2023-04-19 00:50:27.353,37.26374816894531
2023-04-19 00:50:29.351,37.26512145996094
2023-04-19 00:50:34.352,37.26649475097656
2023-04-19 00:50:38.353,37.26924514770508
2023-04-19 00:50:42.353,37.2706184387207
2023-04-19 00:50:45.351,37.27199172973633
2023-04-19 00:50:49.351,37.27336883544922
2023-04-19 00:50:51.351,37.27474212646485
2023-04-19 00:50:53.360,37.276119232177734
2023-04-19 00:50:59.353,37.27886962890625
2023-04-19 00:51:02.353,37.28024673461914
2023-04-19 00:51:05.351,37.281620025634766
2023-04-19 00:51:11.352,37.28437042236328
2023-04-19 00:51:14.353,37.28574752807617
2023-04-19 00:51:19.352,37.2871208190918
2023-04-19 00:51:22.353,37.28849792480469
2023-04-19 00:51:25.352,37.28987121582031
2023-04-19 00:51:27.353,37.2912483215332
2023-04-19 00:51:29.353,37.29261779785156
2023-04-19 00:51:33.353,37.29399108886719
2023-04-19 00:55:39.351,37.2926139831543
2023-04-19 00:56:07.352,37.29124069213867
2023-04-19 00:56:18.353,37.28986358642578
2023-04-19 00:56:55.353,37.29124069213867
2023-04-19 00:56:58.351,37.2926139831543
2023-04-19 00:57:04.351,37.29399490356445
2023-04-19 00:57:06.352,37.29536819458008
2023-04-19 00:57:08.352,37.29811477661133
2023-04-19 00:57:12.353,37.29949188232422
2023-04-19 00:57:14.353,37.30086517333984
2023-04-19 00:57:19.353,37.30224609375
2023-04-19 00:57:23.351,37.30499649047851
2023-04-19 00:57:28.352,37.306373596191406
2023-04-19 00:57:30.352,37.3077507019043
2023-04-19 00:57:34.352,37.30912780761719
2023-04-19 00:57:36.352,37.31187438964844
2023-04-19 00:57:39.352,37.31325149536133
2023-04-19 00:57:41.353,37.31463241577149
2023-04-19 00:57:45.352,37.31600570678711
2023-04-19 00:57:47.353,37.31875228881836
2023-04-19 00:57:52.352,37.32012939453125
2023-04-19 00:57:56.352,37.32150650024414
2023-04-19 00:57:58.351,37.322879791259766
2023-04-19 00:58:00.351,37.324256896972656
2023-04-19 00:58:03.352,37.32563018798828
2023-04-19 00:58:06.352,37.32700729370117
2023-04-19 00:58:09.351,37.3283805847168
2023-04-19 00:58:13.352,37.32975769042969
2023-04-19 00:58:17.352,37.3325080871582
2023-04-19 00:58:22.351,37.33388137817383
2023-04-19 00:58:30.352,37.33525848388672
2023-04-19 00:58:39.352,37.33388137817383
2023-04-19 00:59:01.354,37.33525848388672
2023-04-19 00:59:03.352,37.336631774902344
2023-04-19 00:59:05.352,37.338008880615234
2023-04-19 00:59:12.352,37.34075927734375
2023-04-19 00:59:16.351,37.34213638305664
2023-04-19 00:59:19.352,37.34351348876953
2023-04-19 00:59:23.352,37.34489059448242
2023-04-19 00:59:25.352,37.34626388549805
2023-04-19 00:59:27.353,37.34764099121094
2023-04-19 00:59:30.353,37.34901428222656
2023-04-19 00:59:33.351,37.35039138793945
2023-04-19 00:59:36.352,37.35176467895508
2023-04-19 00:59:40.353,37.35314178466797
2023-04-19 00:59:45.352,37.35589218139648
2023-04-19 00:59:56.351,37.358642578125
2023-04-19 01:00:01.352,37.36001968383789
2023-04-19 01:00:03.352,37.36139297485352
2023-04-19 01:00:31.351,37.36002349853515
2023-04-19 01:00:33.353,37.358646392822266
2023-04-19 01:00:36.353,37.35727310180664
2023-04-19 01:00:39.352,37.35589599609375
2023-04-19 01:00:42.351,37.35451889038086
2023-04-19 01:00:55.353,37.35177230834961
2023-04-19 01:01:01.353,37.350399017333984
2023-04-19 01:01:19.353,37.351768493652344
2023-04-19 01:01:23.353,37.3531494140625
2023-04-19 01:01:36.352,37.354515075683594
2023-04-19 01:01:39.352,37.35589218139648
2023-04-19 01:01:41.352,37.35726547241211
2023-04-19 01:01:47.352,37.358642578125
2023-04-19 01:01:52.352,37.36001968383789
2023-04-19 01:01:58.351,37.358638763427734
2023-04-19 01:02:17.352,37.35589218139648
2023-04-19 01:02:22.351,37.35451126098633
2023-04-19 01:02:24.351,37.35589218139648
2023-04-19 01:02:28.351,37.354515075683594
2023-04-19 01:02:33.353,37.353145599365234
2023-04-19 01:02:35.352,37.351768493652344
2023-04-19 01:02:39.353,37.35039520263672
2023-04-19 01:02:41.353,37.34901809692383
2023-04-19 01:02:46.352,37.3476448059082
2023-04-19 01:02:50.352,37.34626770019531
2023-04-19 01:02:53.352,37.3435173034668
2023-04-19 01:02:58.352,37.34214401245117
2023-04-19 01:03:02.351,37.34076690673828
2023-04-19 01:03:04.352,37.33938980102539
2023-04-19 01:03:06.351,37.3380126953125
2023-04-19 01:03:13.353,37.33663558959961
2023-04-19 01:03:20.352,37.335262298583984
2023-04-19 01:03:23.352,37.33388137817383
2023-04-19 01:03:28.353,37.33525848388672
2023-04-19 01:03:34.353,37.33388137817383
2023-04-19 01:03:47.353,37.3325080871582
2023-04-19 01:03:53.352,37.32975769042969
2023-04-19 01:05:02.353,37.3283805847168
2023-04-19 01:05:05.352,37.32975769042969
2023-04-19 01:05:18.353,37.33251190185547
2023-04-19 01:05:24.352,37.338008880615234
2023-04-19 01:05:28.352,37.33938217163086
2023-04-19 01:05:31.352,37.34075927734375
2023-04-19 01:05:35.351,37.34213638305664
2023-04-19 01:05:37.352,37.343509674072266
2023-04-19 01:05:39.352,37.342140197753906
2023-04-19 01:05:46.353,37.343509674072266
2023-04-19 01:05:48.352,37.34488677978515
2023-04-19 01:05:57.354,37.34626388549805
2023-04-19 01:06:31.352,37.34763717651367
2023-04-19 01:06:51.352,37.34489440917969
2023-04-19 01:06:55.352,37.3435173034668
2023-04-19 01:06:58.352,37.34214401245117
2023-04-19 01:07:02.353,37.34076690673828
2023-04-19 01:07:04.352,37.33938980102539
2023-04-19 01:07:06.352,37.336631774902344
2023-04-19 01:07:09.353,37.3380126953125
2023-04-19 01:07:15.352,37.33663558959961
2023-04-19 01:07:19.352,37.335262298583984
2023-04-19 01:07:26.352,37.33388137817383
2023-04-19 01:07:50.353,37.3325080871582
2023-04-19 01:08:35.352,37.33388137817383
2023-04-19 01:09:19.352,37.33525848388672
2023-04-19 01:09:51.353,37.33388137817383
2023-04-19 01:11:24.351,37.33525848388672
2023-04-19 01:14:48.351,37.33388137817383
2023-04-19 01:15:51.353,37.33525848388672
2023-04-19 01:16:20.352,37.336631774902344
2023-04-19 01:16:35.352,37.338008880615234
2023-04-19 01:16:41.352,37.33938217163086
2023-04-19 01:16:43.353,37.34075927734375
2023-04-19 01:16:46.351,37.34213638305664
2023-04-19 01:16:54.353,37.34351348876953
2023-04-19 01:16:59.353,37.34489059448242
2023-04-19 01:17:03.353,37.34626007080078
2023-04-19 01:17:10.351,37.34764099121094
2023-04-19 01:17:16.352,37.34901809692383
2023-04-19 01:17:18.352,37.35039520263672
2023-04-19 01:17:25.353,37.35176467895508
2023-04-19 01:17:29.352,37.35314178466797
2023-04-19 01:17:32.353,37.354515075683594
2023-04-19 01:17:35.352,37.35589218139648
2023-04-19 01:17:38.352,37.35726547241211
2023-04-19 01:17:40.352,37.358642578125
2023-04-19 01:17:42.352,37.36001968383789
2023-04-19 01:17:46.351,37.36139297485352
2023-04-19 01:17:49.363,37.362770080566406
2023-04-19 01:17:51.351,37.36414337158203
2023-04-19 01:17:57.351,37.36689758300781
2023-04-19 01:18:02.353,37.36827850341797
2023-04-19 01:18:08.354,37.36965560913086
2023-04-19 01:18:19.353,37.37102890014648
2023-04-19 01:18:27.352,37.36964797973633
2023-04-19 01:18:33.352,37.3682746887207
2023-04-19 01:18:42.351,37.36689758300781
2023-04-19 01:18:46.352,37.36552429199219
2023-04-19 01:18:49.353,37.3641471862793
2023-04-19 01:18:52.354,37.36277389526367
2023-04-19 01:18:55.352,37.36139678955078
2023-04-19 01:18:57.353,37.36002349853515
2023-04-19 01:19:03.353,37.35727310180664
2023-04-19 01:19:08.352,37.35589599609375
2023-04-19 01:19:10.351,37.35451889038086
2023-04-19 01:19:14.352,37.353145599365234
2023-04-19 01:19:17.352,37.351768493652344
2023-04-19 01:19:19.352,37.35039520263672
2023-04-19 01:19:21.352,37.34901809692383
2023-04-19 01:19:25.353,37.3476448059082
2023-04-19 01:19:27.352,37.34626770019531
2023-04-19 01:19:32.352,37.34489440917969
2023-04-19 01:19:36.353,37.3435173034668
2023-04-19 01:19:38.352,37.34214401245117
2023-04-19 01:19:43.352,37.34076690673828
2023-04-19 01:19:49.351,37.33938980102539
2023-04-19 01:19:51.353,37.340763092041016
2023-04-19 01:19:58.353,37.342140197753906
2023-04-19 01:20:02.351,37.34351348876953
2023-04-19 01:20:05.352,37.34489059448242
2023-04-19 01:20:09.352,37.34626388549805
2023-04-19 01:20:11.351,37.34764099121094
2023-04-19 01:20:13.353,37.34901428222656
2023-04-19 01:20:16.351,37.35039138793945
2023-04-19 01:20:19.352,37.35176467895508
2023-04-19 01:20:26.352,37.35314178466797
2023-04-19 01:20:30.351,37.354515075683594
2023-04-19 01:20:48.353,37.3531379699707
2023-04-19 01:21:10.352,37.35176086425781
2023-04-19 01:21:16.354,37.35039138793945
2023-04-19 01:21:24.352,37.3476448059082
2023-04-19 01:21:29.352,37.34626770019531
2023-04-19 01:21:32.353,37.34489440917969
2023-04-19 01:21:35.352,37.3435173034668
2023-04-19 01:21:38.352,37.34214401245117
2023-04-19 01:21:40.353,37.34076690673828
2023-04-19 01:21:42.353,37.338016510009766
2023-04-19 01:21:46.352,37.33663558959961
2023-04-19 01:21:49.353,37.335262298583984
2023-04-19 01:21:57.353,37.333885192871094
2023-04-19 01:21:59.352,37.33113098144531
2023-04-19 01:22:19.354,37.33250427246094
2023-04-19 01:23:13.353,37.33388137817383
2023-04-19 01:23:29.352,37.33525848388672
2023-04-19 01:24:23.351,37.336631774902344
2023-04-19 01:24:40.352,37.338008880615234
2023-04-19 01:24:44.352,37.33938217163086
2023-04-19 01:24:47.352,37.34075927734375
2023-04-19 01:24:51.352,37.342140197753906
2023-04-19 01:24:53.353,37.34351348876953
2023-04-19 01:25:09.352,37.34488677978515
2023-04-19 01:25:53.353,37.343509674072266
2023-04-19 01:26:10.353,37.34214401245117
2023-04-19 01:26:12.351,37.34076690673828
2023-04-19 01:26:19.353,37.3380126953125
2023-04-19 01:26:23.353,37.336631774902344
2023-04-19 01:26:37.352,37.33525848388672
2023-04-19 01:26:51.352,37.33388137817383
2023-04-19 01:27:18.352,37.33250427246094
2023-04-19 01:27:24.351,37.32975387573242
2023-04-19 01:28:19.353,37.33113098144531
2023-04-19 01:28:43.355,37.32975769042969
2023-04-19 01:28:52.352,37.3325080871582
2023-04-19 01:28:56.352,37.33112716674805
2023-04-19 01:29:10.351,37.32975387573242
2023-04-19 01:29:13.353,37.32837677001953
2023-04-19 01:29:16.354,37.327003479003906
2023-04-19 01:29:24.353,37.32562255859375
2023-04-19 01:29:46.353,37.32424545288086
2023-04-19 01:30:01.352,37.322879791259766
2023-04-19 01:30:08.351,37.32149887084961
2023-04-19 01:30:15.352,37.3228759765625
2023-04-19 01:30:19.353,37.32425308227539
2023-04-19 01:30:26.352,37.325626373291016
2023-04-19 01:30:40.352,37.327003479003906
2023-04-19 01:30:43.353,37.32837677001953
2023-04-19 01:30:48.351,37.32975769042969
2023-04-19 01:30:52.353,37.33113098144531
2023-04-19 01:31:05.352,37.32975769042969
2023-04-19 01:31:17.352,37.33113098144531
2023-04-19 01:31:33.354,37.33250427246094
2023-04-19 01:31:37.352,37.33387756347656
2023-04-19 01:32:12.353,37.3325080871582
2023-04-19 01:32:14.353,37.33113098144531
2023-04-19 01:32:36.352,37.33250427246094
2023-04-19 01:33:41.351,37.33388137817383
2023-04-19 01:33:43.352,37.33525848388672
2023-04-19 01:36:12.352,37.33388137817383
2023-04-19 01:36:20.351,37.3325080871582
2023-04-19 01:36:23.352,37.33112716674805
2023-04-19 01:37:41.353,37.3325080871582
2023-04-19 01:37:50.351,37.33388137817383
2023-04-19 01:37:52.353,37.33525848388672
2023-04-19 01:38:46.352,37.33388137817383
2023-04-19 01:39:29.353,37.33113098144531
2023-04-19 01:39:33.352,37.32975769042969
2023-04-19 01:39:36.353,37.32837677001953
2023-04-19 01:39:39.352,37.327003479003906
2023-04-19 01:39:42.352,37.325626373291016
2023-04-19 01:39:44.352,37.32425308227539
2023-04-19 01:39:50.353,37.3228759765625
2023-04-19 01:39:52.352,37.321495056152344
2023-04-19 01:40:08.351,37.32012176513672
2023-04-19 01:40:19.351,37.31874465942383
2023-04-19 01:40:23.352,37.31737518310547
2023-04-19 01:40:25.352,37.31599807739258
2023-04-19 01:40:30.353,37.31462097167969
2023-04-19 01:40:34.351,37.31324768066406
2023-04-19 01:40:36.352,37.31187438964844
2023-04-19 01:40:41.353,37.31049346923828
2023-04-19 01:40:56.352,37.31187057495117
2023-04-19 01:41:00.352,37.3132438659668
2023-04-19 01:41:03.353,37.31462097167969
2023-04-19 01:41:06.351,37.31599426269531
2023-04-19 01:41:09.353,37.31737518310547
2023-04-19 01:41:11.352,37.318748474121094
2023-04-19 01:41:13.351,37.320125579833984
2023-04-19 01:41:19.352,37.32150650024414
2023-04-19 01:41:23.352,37.322879791259766
2023-04-19 01:41:40.352,37.324256896972656
2023-04-19 01:41:47.351,37.32563018798828
2023-04-19 01:41:51.351,37.32700729370117
2023-04-19 01:41:53.351,37.3283805847168
2023-04-19 01:41:55.351,37.32975769042969
2023-04-19 01:42:02.353,37.3325080871582
2023-04-19 01:42:06.352,37.33388137817383
2023-04-19 01:42:14.354,37.33525848388672
2023-04-19 01:42:27.352,37.3325080871582
2023-04-19 01:42:31.352,37.33113098144531
2023-04-19 01:42:35.353,37.32975769042969
2023-04-19 01:42:37.353,37.3283805847168
2023-04-19 01:42:46.351,37.32700729370117
2023-04-19 01:42:48.351,37.325626373291016
2023-04-19 01:42:51.353,37.32425308227539
2023-04-19 01:42:53.351,37.3228759765625
2023-04-19 01:42:59.351,37.321495056152344
2023-04-19 01:43:02.352,37.32012176513672
2023-04-19 01:43:38.358,37.318748474121094
2023-04-19 01:43:57.352,37.32150650024414
2023-04-19 01:44:03.353,37.3228759765625
2023-04-19 01:44:08.352,37.32425308227539
2023-04-19 01:44:14.357,37.3228759765625
2023-04-19 01:44:21.352,37.324256896972656
2023-04-19 01:44:27.352,37.3228759765625
2023-04-19 01:44:29.352,37.32425308227539
2023-04-19 01:44:32.352,37.325626373291016
2023-04-19 01:44:36.352,37.32425308227539
2023-04-19 01:44:38.352,37.3228759765625
2023-04-19 01:44:40.351,37.32149887084961
2023-04-19 01:44:47.354,37.320125579833984
2023-04-19 01:44:51.352,37.318748474121094
2023-04-19 01:44:54.353,37.31737518310547
2023-04-19 01:44:58.351,37.31599426269531
2023-04-19 01:45:00.352,37.31462097167969
2023-04-19 01:45:02.352,37.3132438659668
2023-04-19 01:45:05.353,37.31187057495117
2023-04-19 01:45:11.352,37.31049346923828
2023-04-19 01:45:15.352,37.309120178222656
2023-04-19 01:45:19.351,37.307743072509766
2023-04-19 01:45:21.353,37.30636978149414
2023-04-19 01:45:24.352,37.30499267578125
2023-04-19 01:45:26.353,37.30361557006836
2023-04-19 01:45:30.351,37.302242279052734
2023-04-19 01:45:32.353,37.30086517333984
2023-04-19 01:45:41.352,37.298118591308594
2023-04-19 01:45:46.351,37.29949188232422
2023-04-19 01:46:05.353,37.30086517333984
2023-04-19 01:46:10.351,37.302242279052734
2023-04-19 01:46:13.353,37.30499267578125
2023-04-19 01:46:18.351,37.30361557006836
2023-04-19 01:46:24.352,37.30499649047851
2023-04-19 01:46:27.351,37.306373596191406
2023-04-19 01:46:29.352,37.30499649047851
2023-04-19 01:46:31.352,37.306373596191406
2023-04-19 01:46:35.353,37.3077507019043
2023-04-19 01:46:38.351,37.30912780761719
2023-04-19 01:46:42.352,37.31050109863281
2023-04-19 01:46:46.352,37.3118782043457
2023-04-19 01:46:48.353,37.31325149536133
2023-04-19 01:46:51.352,37.31462478637695
2023-04-19 01:46:53.351,37.31599807739258
2023-04-19 01:46:57.352,37.31737518310547
2023-04-19 01:46:59.352,37.31875228881836
2023-04-19 01:47:01.352,37.32012939453125
2023-04-19 01:47:08.352,37.322879791259766
2023-04-19 01:47:15.352,37.324256896972656
2023-04-19 01:47:19.353,37.32563018798828
2023-04-19 01:47:21.352,37.324256896972656
2023-04-19 01:47:23.351,37.32563018798828
2023-04-19 01:47:32.352,37.32425308227539
2023-04-19 01:47:47.353,37.32562255859375
2023-04-19 01:47:51.352,37.327003479003906
2023-04-19 01:48:04.353,37.325626373291016
2023-04-19 01:48:09.353,37.32425308227539
2023-04-19 01:48:13.352,37.3228759765625
2023-04-19 01:48:15.353,37.32149887084961
2023-04-19 01:48:18.353,37.320125579833984
2023-04-19 01:48:20.352,37.318748474121094
2023-04-19 01:48:24.351,37.31737518310547
2023-04-19 01:48:26.353,37.31599426269531
2023-04-19 01:48:31.351,37.31462097167969
2023-04-19 01:48:35.352,37.31187057495117
2023-04-19 01:48:39.352,37.31049346923828
2023-04-19 01:48:45.352,37.309120178222656
2023-04-19 01:48:48.351,37.307743072509766
2023-04-19 01:48:59.352,37.30636978149414
2023-04-19 01:49:14.352,37.30499267578125
2023-04-19 01:49:34.353,37.30362319946289
2023-04-19 01:49:40.352,37.30499649047851
2023-04-19 01:49:44.352,37.306373596191406
2023-04-19 01:49:51.353,37.30912399291992
2023-04-19 01:49:53.353,37.31049728393555
2023-04-19 01:49:57.352,37.31187438964844
2023-04-19 01:50:02.352,37.31462478637695
2023-04-19 01:50:06.352,37.31599807739258
2023-04-19 01:50:08.352,37.31737518310547
2023-04-19 01:50:12.356,37.318748474121094
2023-04-19 01:50:15.353,37.320125579833984
